BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1),Canceled
31837,2016,5,20,11,14.75,0,4,2,0.0,0,1,0,0,0,0,0,1,0,47,0,1,0,1,1,6,6,92.28,91.3572,0.0,44929.69,46213.27,0.913,0
21755,2016,7,30,21,19.0,0,1,2,2.0,0,1,0,0,0,0,0,1,0,14,0,2,0,1,1,1,1,231.0,228.69,0.0,65892.69,60385.12,0.948,0
12013,2016,9,39,19,14.5,1,2,1,0.0,0,1,0,0,0,0,0,0,1,20,0,0,0,1,1,6,5,119.0,117.81,0.0,61902.13,63938.99,0.942,0
27279,2016,9,40,25,18.75,2,0,2,0.0,0,1,0,0,0,0,0,1,2,30,0,1,0,1,1,6,6,109.1,108.009,0.0,13446.4,14455.0,0.743,0
22737,2016,10,44,26,16.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,85,0,3,0,1,1,6,6,90.9,89.991,0.0,16358.39,15813.86,0.757,0
27266,2016,9,38,12,22.0,1,2,1,0.0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,2,2,65.0,64.35,0.0,33525.74,34912.48,0.885,0
35757,2016,5,23,29,14.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,8,0,1,0,1,1,3,3,124.1,122.859,0.0,28742.44,29668.86,0.842,0
23313,2016,8,35,26,22.5,0,0,2,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,6,-1,0.0,0.0,0.0,28742.44,29668.86,0.842,0
14469,2016,7,29,11,20.25,1,3,1,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,6,6,146.0,144.54,0.0,28742.44,29668.86,0.842,0
16412,2016,9,38,12,23.5,1,1,2,0.0,0,1,0,0,0,0,0,1,0,137,0,0,0,1,1,6,6,89.75,88.8525,0.0,47011.55,47683.79,0.933,0
35002,2016,8,35,22,18.5,1,0,1,0.0,0,1,0,0,0,0,0,1,0,92,0,2,0,1,1,6,2,112.5,111.375,0.0,28742.44,29668.86,0.842,0
34791,2016,4,15,6,17.5,0,4,2,0.0,0,1,0,0,0,0,0,1,1,78,0,1,0,1,1,3,3,108.45,107.3655,0.0,41259.0,42509.89,0.918,0
21674,2016,12,53,27,18.0,0,3,2,0.0,0,1,0,0,0,0,0,1,2,255,0,0,0,1,1,6,6,62.64,62.0136,0.0,41259.0,42509.89,0.918,0
19105,2016,8,32,6,22.25,2,3,2,0.0,0,1,0,0,0,0,0,1,1,129,0,2,0,1,1,6,6,103.5,102.465,0.0,41259.0,42509.89,0.918,1
32340,2016,10,42,15,14.25,2,4,2,2.0,0,1,0,0,0,0,0,1,0,116,0,0,0,1,1,1,1,190.8,188.892,0.0,49233.22,50302.07,0.926,1
38077,2016,12,50,6,16.0,0,3,2,1.0,0,1,0,0,0,0,0,1,0,94,0,0,0,1,1,6,6,109.8,108.702,0.0,36194.87,36909.33,0.876,1
34506,2016,2,9,26,20.5,0,2,2,2.0,0,1,0,0,0,0,0,1,1,31,0,0,0,1,1,1,1,152.1,150.57899999999998,0.0,33525.74,34912.48,0.885,1
25219,2016,10,41,8,17.0,1,1,1,0.0,0,1,0,0,0,0,0,1,2,163,0,1,0,1,0,6,3,91.63,90.71369999999999,0.0,55032.96,56803.47,0.92,0
36959,2016,11,47,16,20.25,0,4,2,0.0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,1,2,2,129.0,127.71,0.0,13622.89,13546.05,0.71,1
39469,2016,5,19,7,22.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,78,0,1,0,1,0,6,6,116.1,114.939,0.0,33525.74,34912.48,0.885,0
21464,2016,11,46,8,19.75,0,2,1,0.0,0,1,0,0,0,0,0,1,0,61,0,1,0,1,1,3,3,205.0,202.95,0.0,40141.59,40833.24,0.898,0
23305,2016,3,13,26,21.25,2,3,2,0.0,0,1,0,0,0,0,0,1,1,86,0,1,0,1,1,6,6,95.85,94.8915,0.0,55032.96,56803.47,0.92,0
13623,2016,3,10,3,17.25,2,3,2,0.0,0,1,0,0,0,0,0,1,1,35,0,2,0,1,2,6,6,118.1,116.919,0.0,33525.74,34912.48,0.885,0
17715,2016,12,53,30,23.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,64,0,1,0,1,1,3,3,131.4,130.086,0.0,13446.4,14455.0,0.743,1
13049,2016,2,7,12,23.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,40,0,1,0,1,1,6,6,78.3,77.517,0.0,40141.59,40833.24,0.898,1
31775,2016,11,46,11,19.0,1,2,2,1.0,0,1,0,0,0,0,0,1,0,58,0,3,0,1,1,6,6,124.67,123.4233,0.0,36194.87,36909.33,0.876,1
27619,2016,11,45,1,20.75,0,4,3,0.0,0,1,0,0,0,0,0,1,0,64,0,1,0,1,1,3,3,126.0,124.74,0.0,28742.44,29668.86,0.842,0
34368,2016,4,15,6,21.75,1,4,2,0.0,0,1,0,0,0,0,0,1,0,63,0,0,0,1,1,2,2,128.35,127.06649999999999,0.0,41259.0,42509.89,0.918,0
15324,2016,8,32,4,15.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,24,0,2,0,1,0,6,6,148.0,146.52,0.0,33525.74,34912.48,0.885,0
26637,2016,7,28,5,20.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,89,0,0,0,1,1,6,6,114.3,113.157,0.0,28742.44,29668.86,0.842,1
36149,2016,11,48,25,23.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,56,0,1,0,1,1,6,6,93.6,92.66399999999999,0.0,28742.44,29668.86,0.842,1
18368,2016,8,34,15,17.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,210,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,28742.44,29668.86,0.842,0
32345,2016,1,5,28,23.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,86,0,0,0,1,1,3,3,87.0,86.13,0.0,28742.44,29668.86,0.842,1
36151,2016,9,38,13,20.0,0,1,2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,169.0,167.31,0.0,28742.44,29668.86,0.842,0
20855,2016,7,29,14,17.5,0,3,2,0.0,0,1,0,0,0,0,0,1,2,141,0,1,0,1,0,6,6,94.5,93.55499999999999,0.0,13446.4,14455.0,0.743,0
36315,2016,5,19,4,17.25,0,4,1,0.0,0,1,1,0,0,0,0,1,1,215,0,2,0,1,1,6,6,100.8,99.792,0.0,28742.44,29668.86,0.842,0
34980,2016,9,37,8,23.5,0,3,3,0.0,0,1,0,0,0,0,0,1,2,179,0,2,0,1,1,3,3,150.45,148.94549999999998,0.0,40141.59,40833.24,0.898,0
35463,2016,6,24,7,16.0,0,1,1,0.0,0,0,0,21,17,4,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,28742.44,29668.86,0.842,0
30895,2016,4,18,30,22.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,69,0,0,0,1,1,3,3,140.4,138.996,0.0,39179.16,40396.24,0.905,1
39958,2016,5,21,15,16.0,2,2,2,1.0,0,1,0,0,0,0,0,1,0,87,0,2,0,1,1,6,3,135.15,133.79850000000002,0.0,36194.87,36909.33,0.876,0
27447,2016,6,27,26,20.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,88,0,1,0,1,1,6,6,102.3,101.277,0.0,41259.0,42509.89,0.918,0
26507,2016,3,11,6,17.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,1,6,6,74.8,74.05199999999999,0.0,41259.0,42509.89,0.918,0
33922,2016,7,28,4,17.25,1,1,1,0.0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,1,6,6,137.7,136.32299999999998,0.0,33391.11,36195.56,0.871,0
16905,2016,6,26,24,22.75,0,2,1,0.0,0,1,0,0,0,0,0,1,0,192,0,0,0,1,1,6,2,95.0,94.05,0.0,41259.0,42509.89,0.918,0
35791,2016,7,29,14,23.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,155,0,0,0,1,1,6,3,112.0,110.88,0.0,40141.59,40833.24,0.898,0
30894,2016,7,28,7,16.5,0,1,2,0.0,0,0,0,2,2,0,0,1,0,32,0,1,0,1,1,3,3,149.4,147.906,0.0,28742.44,29668.86,0.842,0
20158,2016,6,24,10,18.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,132,0,0,0,1,1,3,3,90.95,90.04050000000001,0.0,28742.44,29668.86,0.842,0
19761,2016,4,15,3,17.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,95,0,0,0,1,0,6,6,76.5,75.735,0.0,17808.9,17973.09,0.758,0
33871,2016,5,22,24,23.0,0,3,2,0.0,0,1,0,0,0,0,3,1,0,11,0,0,0,1,2,6,6,160.0,158.4,0.0,28742.44,29668.86,0.842,1
18795,2016,8,34,14,20.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,220,0,0,0,1,1,3,3,108.45,107.3655,0.0,36194.87,36909.33,0.876,1
10978,2016,10,42,15,23.0,0,1,2,0.0,0,1,0,0,0,0,0,0,1,64,0,1,0,1,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,1
13006,2016,3,12,19,16.75,0,1,2,1.0,0,1,0,0,0,0,0,1,0,16,0,1,0,1,1,6,6,127.0,125.73,0.0,28742.44,29668.86,0.842,0
14575,2016,6,27,29,16.25,0,4,2,0.0,0,1,0,0,0,0,0,1,0,166,0,0,0,1,1,3,3,99.45,98.4555,0.0,36194.87,36909.33,0.876,1
15709,2016,8,36,28,22.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6,6,75.0,74.25,0.0,33525.74,34912.48,0.885,0
22209,2016,4,17,20,14.75,0,4,2,0.0,0,1,0,0,0,0,187,1,0,270,0,0,0,1,1,6,6,62.8,62.172,0.0,28742.44,29668.86,0.842,1
13456,2016,3,12,17,20.5,1,3,2,1.0,0,1,0,0,0,0,0,1,0,76,0,0,0,1,1,3,3,116.73,115.5627,0.0,40141.59,40833.24,0.898,1
10589,2016,4,18,30,21.75,1,1,1,0.0,0,1,0,0,0,0,0,1,6,60,0,0,0,1,1,6,6,121.5,120.285,0.0,41259.0,42509.89,0.918,1
33902,2016,8,33,9,14.0,0,5,2,1.0,0,1,0,0,0,0,0,1,2,138,0,1,0,1,1,6,4,101.49,100.4751,0.0,65892.69,60385.12,0.948,0
16910,2016,6,24,10,14.5,0,2,3,0.0,0,1,0,0,0,0,0,1,1,3,0,2,0,1,1,3,3,157.0,155.43,0.0,28742.44,29668.86,0.842,0
31469,2016,8,34,19,16.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,208,0,1,0,1,0,6,6,91.5,90.585,0.0,47011.55,47683.79,0.933,0
34148,2016,12,52,22,15.25,0,1,2,0.0,0,0,0,3,2,1,0,0,0,2,0,0,0,1,1,6,6,75.0,74.25,0.0,28742.44,29668.86,0.842,1
24061,2016,7,28,7,15.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6,6,110.71,109.60289999999999,0.0,28742.44,29668.86,0.842,0
12028,2016,12,52,19,17.75,1,1,2,0.0,0,1,0,0,0,0,0,0,1,39,0,2,0,1,1,6,6,38.0,37.62,0.0,28742.44,29668.86,0.842,0
36388,2016,10,44,24,20.25,1,1,1,0.0,0,0,0,2,2,0,0,0,1,4,0,1,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,0
36395,2016,12,53,30,19.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,0,6,6,120.0,118.8,0.0,51067.98,69056.05,0.929,0
36186,2016,7,28,5,21.25,2,6,1,0.0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,1,6,6,145.0,143.55,0.0,55032.96,56803.47,0.92,1
11240,2016,7,31,26,21.0,2,6,2,1.0,0,1,0,0,0,0,0,1,0,127,0,1,0,1,1,3,3,101.13,100.11869999999999,0.0,61902.13,63938.99,0.942,0
38020,2016,4,15,9,21.75,2,2,2,0.0,0,1,0,0,0,0,0,1,0,87,0,2,0,1,0,6,6,80.75,79.9425,0.0,20008.32,20551.83,0.822,0
12356,2016,9,40,30,17.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,1,6,6,80.0,79.2,0.0,28742.44,29668.86,0.842,1
29383,2016,7,32,31,21.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,140,0,0,0,1,1,3,3,113.9,112.76100000000001,0.0,40141.59,40833.24,0.898,1
26949,2016,5,21,15,19.25,2,1,1,1.0,0,1,0,0,0,0,0,1,0,129,0,0,0,1,1,5,5,94.5,93.55499999999999,0.0,47011.55,47683.79,0.933,1
20020,2016,7,30,20,14.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,171,0,1,0,1,1,3,3,106.13,105.06869999999999,0.0,47011.55,47683.79,0.933,0
34734,2016,1,3,13,20.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,0,6,6,69.5,68.80499999999999,0.0,28742.44,29668.86,0.842,0
25222,2016,11,49,27,21.5,2,1,2,0.0,0,1,0,0,0,0,0,0,1,34,0,0,0,1,1,6,3,75.0,74.25,0.0,28742.44,29668.86,0.842,1
38689,2016,3,13,25,20.0,1,2,2,1.0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,1,6,6,165.67,164.0133,0.0,33525.74,34912.48,0.885,1
10302,2016,4,15,8,23.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,6,6,104.0,102.96,0.0,48799.72,49879.27,0.903,0
25503,2016,8,34,14,15.25,2,0,2,0.0,0,1,0,0,0,0,0,1,0,75,0,0,0,1,1,6,6,135.9,134.541,0.0,44929.69,46213.27,0.913,1
14748,2016,7,28,9,19.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,108,0,0,0,1,0,6,6,103.5,102.465,0.0,44929.69,46213.27,0.913,1
27231,2016,10,42,9,20.75,1,0,1,0.0,0,1,0,0,0,0,0,1,0,24,0,0,0,1,1,6,6,120.0,118.8,0.0,28742.44,29668.86,0.842,1
30525,2016,4,15,4,21.0,1,4,2,0.0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,1,3,3,131.4,130.086,0.0,47045.65,48975.0,0.929,1
22882,2016,10,45,30,15.5,2,1,2,0.0,0,1,0,0,0,0,0,0,0,88,0,3,0,1,1,6,6,75.4,74.646,0.0,55032.96,56803.47,0.92,0
34643,2016,11,45,4,17.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,1,6,6,93.6,92.66399999999999,0.0,33525.74,34912.48,0.885,1
34127,2016,5,23,29,19.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,202,0,0,0,1,1,6,6,90.0,89.1,1.0,28742.44,29668.86,0.842,1
29884,2016,6,24,9,15.25,2,3,2,0.0,0,1,0,0,0,0,0,1,3,117,0,0,0,1,0,6,6,105.26,104.2074,0.0,28742.44,29668.86,0.842,0
39441,2016,5,20,10,15.5,0,3,1,0.0,0,1,0,0,0,0,0,1,0,71,0,0,0,1,2,6,5,98.0,97.02,0.0,47011.55,47683.79,0.933,0
23618,2016,6,27,28,23.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,6,6,133.0,131.67,0.0,49233.22,50302.07,0.926,0
25658,2016,7,28,6,15.0,0,2,1,0.0,0,1,0,0,0,0,0,1,0,73,0,0,0,1,0,6,6,107.1,106.029,0.0,13446.4,14455.0,0.743,1
35509,2016,4,17,20,17.5,0,4,2,0.0,0,1,0,0,0,0,176,1,0,265,0,0,0,1,1,6,6,99.0,98.01,0.0,48799.72,49879.27,0.903,0
33040,2016,4,17,21,14.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,1,3,3,146.0,144.54,0.0,41259.0,42509.89,0.918,1
22168,2016,11,47,15,21.25,0,2,1,0.0,0,1,0,0,0,0,0,1,0,10,0,2,0,1,1,6,6,103.0,101.97,0.0,40141.59,40833.24,0.898,0
32947,2016,10,45,31,22.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,58,0,2,0,1,0,6,6,90.68,89.7732,0.0,28742.44,29668.86,0.842,0
15308,2016,8,33,11,21.25,0,2,2,2.0,0,1,0,0,0,0,0,1,0,145,0,1,0,1,1,1,1,186.3,184.437,0.0,41259.0,42509.89,0.918,0
21858,2016,6,25,16,16.5,0,3,1,0.0,0,1,0,0,0,0,0,1,0,74,0,1,0,1,1,3,3,109.28,108.1872,0.0,61902.13,63938.99,0.942,0
29505,2016,8,32,1,23.75,1,0,2,1.0,0,1,0,0,0,0,0,1,0,163,0,3,0,1,1,6,6,121.5,120.285,0.0,28742.44,29668.86,0.842,0
17165,2016,7,28,9,15.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,122,0,2,0,1,1,6,6,105.83,104.7717,0.0,28742.44,29668.86,0.842,0
11024,2016,3,13,20,17.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,73,0,0,0,1,1,6,6,59.5,58.905,0.0,47011.55,47683.79,0.933,0
30286,2016,8,33,12,20.5,0,1,1,0.0,0,1,0,0,0,0,147,1,1,221,0,0,0,1,2,6,2,73.0,72.27,0.0,47011.55,47683.79,0.933,0
12947,2016,10,44,28,20.0,2,2,2,1.0,0,1,0,0,0,0,0,1,0,242,0,1,0,1,1,3,3,95.13,94.17869999999999,0.0,40141.59,40833.24,0.898,0
23496,2016,6,26,20,15.5,1,2,2,0.0,0,1,0,0,0,0,39,1,0,193,0,0,0,1,1,6,6,120.0,118.8,1.0,28742.44,29668.86,0.842,1
23382,2016,4,17,23,21.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,69,0,0,0,1,1,3,6,107.95,106.8705,0.0,49233.22,50302.07,0.926,0
36507,2016,8,36,31,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,3,55,0,2,0,1,2,6,6,144.0,142.56,0.0,41259.0,42509.89,0.918,1
32074,2016,8,33,8,14.0,1,1,2,1.0,0,1,0,0,0,0,0,1,0,64,1,0,0,1,1,3,3,161.1,159.489,0.0,33525.74,34912.48,0.885,0
21848,2016,10,44,24,14.25,1,2,2,2.0,0,1,0,0,0,0,0,1,0,66,0,1,0,1,1,0,0,184.52,182.6748,0.0,49233.22,50302.07,0.926,0
25765,2016,11,46,6,23.0,2,2,1,0.0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,1,6,6,151.94,150.4206,0.0,28742.44,29668.86,0.842,1
39064,2016,11,47,13,20.0,2,1,1,0.0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,0
24795,2016,10,44,23,17.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,256,0,2,0,1,1,6,6,94.35,93.4065,0.0,41259.0,42509.89,0.918,1
21001,2016,4,17,17,23.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,85,0,1,0,1,1,6,6,96.3,95.337,0.0,44929.69,46213.27,0.913,0
20364,2016,7,31,26,23.25,0,3,2,2.0,0,1,0,0,0,0,0,1,0,15,0,2,0,1,1,0,0,225.2,222.94799999999998,0.0,40141.59,40833.24,0.898,0
35519,2016,7,28,3,17.75,2,1,2,0.0,0,1,0,0,0,0,0,1,1,14,0,0,0,1,1,3,3,187.0,185.13,0.0,16358.39,15813.86,0.757,1
22252,2016,5,22,28,20.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,192,0,0,0,1,1,6,6,66.71,66.04289999999999,0.0,41259.0,42509.89,0.918,0
30937,2016,8,36,29,20.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,141,0,2,0,1,0,6,6,85.5,84.645,0.0,36194.87,36909.33,0.876,0
30216,2016,6,24,6,20.5,1,2,2,0.0,0,1,0,0,0,0,0,1,2,115,0,1,0,1,1,6,5,116.1,114.939,0.0,44929.69,46213.27,0.913,0
22406,2016,12,50,4,17.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,81,0,0,0,1,1,6,3,75.0,74.25,0.0,40141.59,40833.24,0.898,0
37248,2016,9,40,26,21.25,1,3,1,0.0,0,1,0,0,0,0,0,1,0,25,0,2,0,1,1,6,6,129.0,127.71,0.0,41259.0,42509.89,0.918,0
33700,2016,3,10,4,21.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,6,6,91.0,90.09,0.0,28742.44,29668.86,0.842,0
16301,2016,8,34,14,22.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,47,0,1,0,1,2,6,6,170.1,168.399,0.0,47045.65,48975.0,0.929,0
19719,2016,8,35,23,23.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,0,6,6,128.0,126.72,0.0,55032.96,56803.47,0.92,0
30962,2016,8,36,30,21.25,0,3,3,0.0,0,1,0,0,0,0,0,1,0,45,0,2,0,1,1,3,3,151.2,149.688,0.0,47011.55,47683.79,0.933,0
38812,2016,9,39,19,18.0,1,3,3,0.0,0,1,0,0,0,0,0,1,0,196,0,1,0,1,1,6,6,150.45,148.94549999999998,0.0,49233.22,50302.07,0.926,0
15361,2016,11,48,22,16.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,1,6,6,80.07,79.26929999999999,0.0,20623.32,21631.77,0.805,0
20862,2016,8,35,25,19.5,0,2,3,0.0,0,1,0,0,0,0,0,1,0,129,0,0,0,1,1,3,3,137.7,136.32299999999998,0.0,33525.74,34912.48,0.885,0
24909,2016,1,2,6,19.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,24,1,1,0,1,1,6,6,115.5,114.345,0.0,16358.39,15813.86,0.757,0
12873,2016,7,28,4,23.25,1,2,2,1.0,0,1,0,0,0,0,0,1,0,7,0,2,0,1,1,6,3,160.33,158.72670000000002,0.0,40141.59,40833.24,0.898,0
30694,2016,3,12,18,23.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,19,0,1,0,1,1,6,6,109.0,107.91,0.0,51067.98,69056.05,0.929,0
10631,2016,11,45,4,23.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,1,6,6,124.0,122.76,0.0,28742.44,29668.86,0.842,1
21788,2016,10,43,16,17.0,1,0,2,0.0,0,1,0,0,0,0,0,1,0,44,0,2,0,1,0,6,6,89.1,88.20899999999999,0.0,16358.39,15813.86,0.757,0
28419,2016,3,12,14,20.5,1,2,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,79.0,78.21,0.0,46880.22,46276.15,0.936,0
17334,2016,6,23,1,16.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,0,6,6,84.24,83.3976,0.0,13446.4,14455.0,0.743,1
29428,2016,7,29,14,18.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,157,0,0,0,1,1,6,3,112.0,110.88,0.0,28742.44,29668.86,0.842,0
22600,2016,4,18,30,21.0,2,1,2,2.0,0,1,0,0,0,0,0,1,1,32,0,0,0,1,1,1,1,198.9,196.911,0.0,28742.44,29668.86,0.842,1
36090,2016,3,14,29,15.5,0,1,2,1.0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,1,6,3,119.0,117.81,0.0,47011.55,47683.79,0.933,0
28097,2016,2,9,26,17.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,3,3,106.0,104.94,0.0,47011.55,47683.79,0.933,0
28606,2016,11,45,1,15.5,1,5,2,0.0,0,1,0,0,0,0,0,0,0,11,0,1,0,1,1,4,4,110.0,108.9,0.0,55032.96,56803.47,0.92,0
19454,2016,4,16,14,15.25,0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,5,0.0,0.0,0.0,28742.44,29668.86,0.842,0
35569,2016,9,38,16,14.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,31,0,1,0,1,0,6,6,125.1,123.84899999999999,0.0,55032.96,56803.47,0.92,0
22714,2016,10,43,20,23.75,0,3,2,0.0,0,1,0,0,0,0,0,1,2,95,0,0,0,1,1,3,3,132.3,130.977,0.0,41259.0,42509.89,0.918,1
30593,2016,9,36,1,18.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,50,0,0,0,1,1,2,2,158.0,156.42,0.0,40141.59,40833.24,0.898,0
38507,2016,5,21,19,16.75,0,2,2,0.0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,100.0,99.0,0.0,28742.44,29668.86,0.842,1
21527,2016,9,39,24,14.5,1,1,2,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,6,6,180.0,178.2,0.0,28742.44,29668.86,0.842,0
36842,2016,2,9,26,15.5,0,1,1,0.0,0,1,0,0,0,0,0,0,1,16,0,1,0,1,1,6,6,31.0,30.69,0.0,33525.74,34912.48,0.885,0
39857,2016,6,27,30,18.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,132,0,0,0,1,1,6,6,96.3,95.337,0.0,28742.44,29668.86,0.842,1
12285,2016,6,23,2,16.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,130,0,0,0,1,0,6,6,116.1,114.939,0.0,47011.55,47683.79,0.933,1
14224,2016,10,43,17,19.0,1,2,1,0.0,0,1,0,0,0,0,0,1,0,25,0,2,0,1,1,6,6,129.0,127.71,0.0,44929.69,46213.27,0.913,0
11267,2016,7,29,14,17.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,64,0,0,0,1,2,3,3,153.0,151.47,0.0,47011.55,47683.79,0.933,1
22862,2016,4,17,18,22.5,1,3,2,0.0,0,1,0,0,0,0,0,1,0,104,0,1,0,1,0,6,6,72.25,71.5275,0.0,13446.4,14455.0,0.743,1
12707,2016,9,37,7,19.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,30,0,3,0,1,1,6,6,109.0,107.91,0.0,16358.39,15813.86,0.757,1
32009,2016,4,18,27,16.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,100,0,0,0,1,0,6,6,91.5,90.585,0.0,36194.87,36909.33,0.876,1
36378,2016,2,7,13,19.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,1,6,6,38.67,38.283300000000004,0.0,47011.55,47683.79,0.933,0
30578,2016,6,24,11,21.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,1,3,3,136.0,134.64,0.0,28742.44,29668.86,0.842,0
10972,2016,12,53,30,17.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,207,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898,1
26962,2016,9,37,5,23.0,1,3,3,0.0,0,1,0,0,0,0,0,1,0,65,0,0,0,1,1,3,3,142.88,141.4512,0.0,28742.44,29668.86,0.842,0
14858,2016,8,36,29,17.5,1,3,2,1.0,0,1,0,0,0,0,0,1,0,215,0,1,0,1,1,6,6,106.25,105.1875,0.0,41259.0,42509.89,0.918,1
22660,2016,12,53,31,17.5,1,1,3,0.0,0,1,0,0,0,0,0,1,0,204,0,0,0,1,1,3,3,133.2,131.868,0.0,16358.39,15813.86,0.757,1
